# Time	forces(pressure, viscous) moment(pressure, viscous)
0.010275	(((0.0721096 0.0721096 -6.8414e-07) (1.20968e-07 1.21791e-07 0.000526638)) ((-0.00292244 0.00292217 -0.0288439) (-5.09245e-05 0.00026158 -4.87956e-08)))
0.0103	(((0.0716994 0.0716994 -7.17025e-07) (1.19034e-07 1.19861e-07 0.000523615)) ((-0.00291496 0.00291467 -0.0286797) (-5.06322e-05 0.000260078 -4.80236e-08)))
0.010325	(((0.0712798 0.0712798 -8.01864e-07) (1.16194e-07 1.17023e-07 0.000520559)) ((-0.00290696 0.00290664 -0.0285119) (-5.03367e-05 0.00025856 -4.6889e-08)))
0.01035	(((0.0708508 0.0708508 -9.38871e-07) (1.12395e-07 1.13227e-07 0.000517472)) ((-0.00289843 0.00289806 -0.0283403) (-5.00381e-05 0.000257027 -4.53709e-08)))
0.010375	(((0.0704123 0.0704123 -1.12765e-06) (1.07589e-07 1.08424e-07 0.000514356)) ((-0.00288938 0.00288893 -0.0281649) (-4.97367e-05 0.000255479 -4.34499e-08)))
0.0104	(((0.0699643 0.0699643 -1.3672e-06) (1.01734e-07 1.02572e-07 0.000511214)) ((-0.00287979 0.00287924 -0.0279857) (-4.94326e-05 0.000253918 -4.11093e-08)))
0.010425	(((0.0695068 0.0695068 -1.65592e-06) (9.47918e-08 9.56331e-08 0.000508047)) ((-0.00286968 0.00286901 -0.0278027) (-4.91262e-05 0.000252345 -3.83341e-08)))
0.01045	(((0.0690397 0.0690397 -1.99166e-06) (8.67326e-08 8.75772e-08 0.000504859)) ((-0.00285903 0.00285823 -0.0276159) (-4.88177e-05 0.000250761 -3.5112e-08)))
0.010475	(((0.0685631 0.0685631 -2.37173e-06) (7.75313e-08 7.8379e-08 0.00050165)) ((-0.00284785 0.0028469 -0.0274252) (-4.85071e-05 0.000249167 -3.14331e-08)))
0.0105	(((0.068077 0.068077 -2.79297e-06) (6.7169e-08 6.80201e-08 0.000498424)) ((-0.00283615 0.00283503 -0.0272308) (-4.81948e-05 0.000247564 -2.72898e-08)))
0.010525	(((0.0675815 0.0675815 -3.25181e-06) (5.56327e-08 5.64871e-08 0.000495181)) ((-0.00282393 0.00282263 -0.0270326) (-4.78808e-05 0.000245953 -2.26769e-08)))
0.01055	(((0.0670767 0.0670767 -3.74425e-06) (4.29155e-08 4.37732e-08 0.000491924)) ((-0.00281119 0.00280969 -0.0268307) (-4.75655e-05 0.000244335 -1.75917e-08)))
0.010575	(((0.0665628 0.0665628 -4.26592e-06) (2.90172e-08 2.98784e-08 0.000488655)) ((-0.00279794 0.00279623 -0.0266251) (-4.72488e-05 0.000242711 -1.20341e-08)))
0.0106	(((0.0660399 0.0660399 -4.81217e-06) (1.39442e-08 1.48088e-08 0.000485375)) ((-0.00278418 0.00278226 -0.026416) (-4.69311e-05 0.000241081 -6.00662e-09)))
0.010625	(((0.0655081 0.0655081 -5.37816e-06) (-2.29087e-09 -1.42282e-09 0.000482086)) ((-0.00276994 0.00276778 -0.0262032) (-4.66124e-05 0.000239447 4.85682e-10)))
0.01065	(((0.0649675 0.0649675 -5.95889e-06) (-1.96689e-08 -1.87974e-08 0.000478789)) ((-0.0027552 0.00275282 -0.025987) (-4.6293e-05 0.000237809 7.43518e-09)))
0.010675	(((0.0644185 0.0644185 -6.54937e-06) (-3.81656e-08 -3.72906e-08 0.000475487)) ((-0.00273999 0.00273737 -0.0257674) (-4.59729e-05 0.000236168 1.48321e-08)))
0.0107	(((0.0638611 0.0638611 -7.14458e-06) (-5.77508e-08 -5.68723e-08 0.00047218)) ((-0.00272432 0.00272146 -0.0255444) (-4.56524e-05 0.000234524 2.26644e-08)))
0.010725	(((0.0632955 0.0632955 -7.73955e-06) (-7.83889e-08 -7.75068e-08 0.00046887)) ((-0.00270819 0.00270509 -0.0253182) (-4.53315e-05 0.000232879 3.09179e-08)))
0.01075	(((0.0627221 0.0627221 -8.32942e-06) (-1.00038e-07 -9.91529e-08 0.000465558)) ((-0.00269161 0.00268828 -0.0250888) (-4.50104e-05 0.000231233 3.9576e-08)))
0.010775	(((0.0621409 0.0621409 -8.90949e-06) (-1.22653e-07 -1.21764e-07 0.000462246)) ((-0.0026746 0.00267104 -0.0248563) (-4.46892e-05 0.000229588 4.862e-08)))
0.0108	(((0.0615521 0.0615521 -9.47531e-06) (-1.4618e-07 -1.45287e-07 0.000458936)) ((-0.00265716 0.00265337 -0.0246209) (-4.43682e-05 0.000227942 5.8029e-08)))
0.010825	(((0.0609561 0.0609561 -1.00227e-05) (-1.70563e-07 -1.69667e-07 0.000455628)) ((-0.00263932 0.00263531 -0.0243824) (-4.40474e-05 0.000226298 6.77806e-08)))
0.01085	(((0.0603529 0.0603529 -1.05479e-05) (-1.95742e-07 -1.94843e-07 0.000452324)) ((-0.00262107 0.00261685 -0.0241412) (-4.37269e-05 0.000224656 7.78506e-08)))
0.010875	(((0.0597428 0.0597429 -1.10471e-05) (-2.2165e-07 -2.20748e-07 0.000449025)) ((-0.00260242 0.00259801 -0.0238971) (-4.34068e-05 0.000223017 8.82122e-08)))
0.0109	(((0.059126 0.059126 -1.15173e-05) (-2.48217e-07 -2.47311e-07 0.000445734)) ((-0.0025834 0.00257879 -0.0236504) (-4.30874e-05 0.000221381 9.88373e-08)))
0.010925	(((0.0585027 0.0585027 -1.19553e-05) (-2.75368e-07 -2.74459e-07 0.00044245)) ((-0.002564 0.00255922 -0.0234011) (-4.27688e-05 0.000219749 1.09696e-07)))
0.01095	(((0.057873 0.057873 -1.23588e-05) (-3.03024e-07 -3.02111e-07 0.000439176)) ((-0.00254424 0.0025393 -0.0231492) (-4.2451e-05 0.000218121 1.20757e-07)))
0.010975	(((0.057237 0.057237 -1.27255e-05) (-3.31101e-07 -3.30185e-07 0.000435912)) ((-0.00252412 0.00251903 -0.0228948) (-4.21342e-05 0.000216499 1.31986e-07)))
0.011	(((0.056595 0.056595 -1.30534e-05) (-3.59514e-07 -3.58594e-07 0.00043266)) ((-0.00250366 0.00249844 -0.022638) (-4.18186e-05 0.000214883 1.43349e-07)))
0.011025	(((0.0559471 0.0559471 -1.33409e-05) (-3.88169e-07 -3.87247e-07 0.000429421)) ((-0.00248285 0.00247752 -0.0223788) (-4.15043e-05 0.000213273 1.5481e-07)))
0.01105	(((0.0552933 0.0552933 -1.35866e-05) (-4.16974e-07 -4.16048e-07 0.000426197)) ((-0.00246171 0.00245628 -0.0221173) (-4.11913e-05 0.00021167 1.6633e-07)))
0.011075	(((0.0546338 0.0546338 -1.37894e-05) (-4.45829e-07 -4.449e-07 0.000422989)) ((-0.00244024 0.00243473 -0.0218535) (-4.08798e-05 0.000210076 1.77871e-07)))
0.0111	(((0.0539687 0.0539687 -1.39484e-05) (-4.74633e-07 -4.73701e-07 0.000419798)) ((-0.00241845 0.00241287 -0.0215875) (-4.05701e-05 0.000208489 1.89391e-07)))
0.011125	(((0.053298 0.053298 -1.40629e-05) (-5.03282e-07 -5.02347e-07 0.000416625)) ((-0.00239633 0.0023907 -0.0213192) (-4.02621e-05 0.000206912 2.00849e-07)))
0.01115	(((0.0526218 0.0526218 -1.41324e-05) (-5.31668e-07 -5.3073e-07 0.000413473)) ((-0.00237389 0.00236824 -0.0210487) (-3.9956e-05 0.000205345 2.12202e-07)))
0.011175	(((0.0519401 0.0519401 -1.41564e-05) (-5.59682e-07 -5.58741e-07 0.000410341)) ((-0.00235114 0.00234548 -0.0207761) (-3.9652e-05 0.000203788 2.23406e-07)))
0.0112	(((0.051253 0.051253 -1.41347e-05) (-5.8721e-07 -5.86267e-07 0.000407231)) ((-0.00232808 0.00232242 -0.0205012) (-3.93502e-05 0.000202243 2.34416e-07)))
0.011225	(((0.0505604 0.0505604 -1.4067e-05) (-6.14141e-07 -6.13194e-07 0.000404146)) ((-0.00230469 0.00229907 -0.0202241) (-3.90506e-05 0.000200709 2.45187e-07)))
0.01125	(((0.0498622 0.0498622 -1.39533e-05) (-6.4036e-07 -6.3941e-07 0.000401085)) ((-0.002281 0.00227542 -0.0199449) (-3.87536e-05 0.000199187 2.55673e-07)))
0.011275	(((0.0491586 0.0491586 -1.37937e-05) (-6.65752e-07 -6.64799e-07 0.00039805)) ((-0.00225698 0.00225147 -0.0196634) (-3.84591e-05 0.000197679 2.65828e-07)))
0.0113	(((0.0484494 0.0484494 -1.35882e-05) (-6.90203e-07 -6.89248e-07 0.000395044)) ((-0.00223265 0.00222721 -0.0193797) (-3.81674e-05 0.000196185 2.75607e-07)))
0.011325	(((0.0477344 0.0477345 -1.33369e-05) (-7.136e-07 -7.12642e-07 0.000392067)) ((-0.00220799 0.00220266 -0.0190938) (-3.78786e-05 0.000194705 2.84965e-07)))
0.01135	(((0.0470138 0.0470138 -1.30401e-05) (-7.35832e-07 -7.34872e-07 0.000389121)) ((-0.00218301 0.00217779 -0.0188055) (-3.75928e-05 0.000193241 2.93856e-07)))
0.011375	(((0.0462872 0.0462873 -1.26984e-05) (-7.56788e-07 -7.55826e-07 0.000386207)) ((-0.00215769 0.00215262 -0.0185149) (-3.73102e-05 0.000191793 3.02238e-07)))
0.0114	(((0.0455547 0.0455547 -1.23121e-05) (-7.76364e-07 -7.75399e-07 0.000383327)) ((-0.00213204 0.00212712 -0.0182219) (-3.70309e-05 0.000190362 3.10067e-07)))
0.011425	(((0.0448161 0.0448161 -1.1882e-05) (-7.94457e-07 -7.9349e-07 0.000380483)) ((-0.00210605 0.0021013 -0.0179264) (-3.67552e-05 0.000188948 3.17303e-07)))
0.01145	(((0.0440711 0.0440711 -1.14089e-05) (-8.1097e-07 -8.1e-07 0.000377676)) ((-0.00207971 0.00207514 -0.0176285) (-3.64831e-05 0.000187553 3.23907e-07)))
0.011475	(((0.0433198 0.0433198 -1.0894e-05) (-8.2581e-07 -8.24839e-07 0.000374908)) ((-0.002053 0.00204865 -0.0173279) (-3.62149e-05 0.000186178 3.29842e-07)))
0.0115	(((0.0425617 0.0425618 -1.03384e-05) (-8.38892e-07 -8.37918e-07 0.00037218)) ((-0.00202594 0.0020218 -0.0170247) (-3.59507e-05 0.000184823 3.35074e-07)))
0.011525	(((0.0417969 0.0417969 -9.74386e-06) (-8.50135e-07 -8.4916e-07 0.000369495)) ((-0.0019985 0.0019946 -0.0167188) (-3.56907e-05 0.000183489 3.3957e-07)))
0.01155	(((0.0410251 0.0410251 -9.11217e-06) (-8.59467e-07 -8.58489e-07 0.000366854)) ((-0.00197067 0.00196703 -0.01641) (-3.5435e-05 0.000182176 3.43302e-07)))
0.011575	(((0.040246 0.040246 -8.44557e-06) (-8.66821e-07 -8.65842e-07 0.000364258)) ((-0.00194245 0.00193908 -0.0160984) (-3.51838e-05 0.000180887 3.46242e-07)))
0.0116	(((0.0394595 0.0394595 -7.7466e-06) (-8.72142e-07 -8.7116e-07 0.00036171)) ((-0.00191383 0.00191074 -0.0157838) (-3.49373e-05 0.000179621 3.4837e-07)))
0.011625	(((0.0386653 0.0386653 -7.0182e-06) (-8.75378e-07 -8.74395e-07 0.000359212)) ((-0.0018848 0.00188199 -0.0154661) (-3.46958e-05 0.00017838 3.49663e-07)))
0.01165	(((0.0378631 0.0378632 -6.26361e-06) (-8.76489e-07 -8.75504e-07 0.000356765)) ((-0.00185534 0.00185284 -0.0151453) (-3.44593e-05 0.000177165 3.50107e-07)))
0.011675	(((0.0370529 0.0370529 -5.48647e-06) (-8.75443e-07 -8.74457e-07 0.000354371)) ((-0.00182545 0.00182326 -0.0148212) (-3.42281e-05 0.000175977 3.49688e-07)))
0.0117	(((0.0362342 0.0362342 -4.69081e-06) (-8.72215e-07 -8.71227e-07 0.000352034)) ((-0.00179512 0.00179324 -0.0144937) (-3.40024e-05 0.000174816 3.48396e-07)))
0.011725	(((0.0354069 0.035407 -3.88103e-06) (-8.66788e-07 -8.65798e-07 0.000349754)) ((-0.00176432 0.00176277 -0.0141628) (-3.37823e-05 0.000173684 3.46224e-07)))
0.01175	(((0.0345676 0.0345676 -3.01988e-06) (-8.59155e-07 -8.58164e-07 0.000347534)) ((-0.00173294 0.00173173 -0.013827) (-3.35682e-05 0.000172582 3.4317e-07)))
0.011775	(((0.0337182 0.0337182 -2.14587e-06) (-8.49307e-07 -8.48314e-07 0.000345377)) ((-0.00170105 0.00170019 -0.0134873) (-3.33603e-05 0.000171511 3.3923e-07)))
0.0118	(((0.0328605 0.0328605 -1.28885e-06) (-8.37251e-07 -8.36258e-07 0.000343284)) ((-0.0016687 0.00166819 -0.0131442) (-3.31587e-05 0.000170472 3.34407e-07)))
0.011825	(((0.0319946 0.0319946 -4.5775e-07) (-8.22999e-07 -8.22004e-07 0.000341259)) ((-0.00163591 0.00163572 -0.0127978) (-3.29637e-05 0.000169467 3.28706e-07)))
0.01185	(((0.0311201 0.0311201 3.45805e-07) (-8.06565e-07 -8.05569e-07 0.000339303)) ((-0.00160264 0.00160278 -0.012448) (-3.27755e-05 0.000168497 3.22132e-07)))
0.011875	(((0.0302363 0.0302363 1.12176e-06) (-7.87971e-07 -7.86973e-07 0.000337418)) ((-0.00156887 0.00156932 -0.0120945) (-3.25943e-05 0.000167561 3.14693e-07)))
0.0119	(((0.0293424 0.0293424 1.8707e-06) (-7.67241e-07 -7.66242e-07 0.000335607)) ((-0.00153458 0.00153533 -0.011737) (-3.24204e-05 0.000166663 3.06401e-07)))
0.011925	(((0.0284379 0.0284379 2.59229e-06) (-7.44405e-07 -7.43405e-07 0.000333872)) ((-0.00149974 0.00150078 -0.0113751) (-3.22539e-05 0.000165803 2.97266e-07)))
0.01195	(((0.027522 0.027522 3.28367e-06) (-7.19493e-07 -7.18492e-07 0.000332216)) ((-0.00146433 0.00146564 -0.0110088) (-3.20951e-05 0.000164981 2.87301e-07)))
0.011975	(((0.0265947 0.0265947 3.93929e-06) (-6.92541e-07 -6.91539e-07 0.00033064)) ((-0.00142833 0.00142991 -0.0106379) (-3.19442e-05 0.0001642 2.76519e-07)))
0.012	(((0.0256559 0.0256559 4.55192e-06) (-6.63584e-07 -6.62581e-07 0.000329146)) ((-0.00139175 0.00139357 -0.0102624) (-3.18014e-05 0.00016346 2.64936e-07)))
0.012025	(((0.0247055 0.0247055 5.11409e-06) (-6.32659e-07 -6.31655e-07 0.000327737)) ((-0.00135457 0.00135662 -0.00988221) (-3.16668e-05 0.000162762 2.52565e-07)))
0.01205	(((0.0237437 0.0237437 5.61931e-06) (-5.99806e-07 -5.98801e-07 0.000326415)) ((-0.00131682 0.00131906 -0.00949747) (-3.15407e-05 0.000162107 2.39424e-07)))
0.012075	(((0.0227704 0.0227704 6.06257e-06) (-5.65064e-07 -5.64058e-07 0.000325181)) ((-0.00127847 0.00128089 -0.00910814) (-3.14233e-05 0.000161496 2.25526e-07)))
0.0121	(((0.0217854 0.0217854 6.44046e-06) (-5.28474e-07 -5.27467e-07 0.000324037)) ((-0.00123953 0.00124211 -0.00871418) (-3.13146e-05 0.000160929 2.1089e-07)))
0.012125	(((0.0207888 0.0207888 6.75084e-06) (-4.90077e-07 -4.8907e-07 0.000322985)) ((-0.00119999 0.00120269 -0.00831553) (-3.1215e-05 0.000160409 1.95531e-07)))
0.01215	(((0.0197804 0.0197804 6.99253e-06) (-4.49915e-07 -4.48908e-07 0.000322026)) ((-0.00115985 0.00116265 -0.00791214) (-3.11244e-05 0.000159935 1.79466e-07)))
0.012175	(((0.0187599 0.0187599 7.16501e-06) (-4.08033e-07 -4.07025e-07 0.000321162)) ((-0.00111911 0.00112198 -0.00750397) (-3.10431e-05 0.000159508 1.62713e-07)))
0.0122	(((0.0177275 0.0177275 7.2683e-06) (-3.64474e-07 -3.63466e-07 0.000320394)) ((-0.00107776 0.00108067 -0.00709099) (-3.09711e-05 0.000159129 1.45289e-07)))
0.012225	(((0.016683 0.016683 7.30293e-06) (-3.19285e-07 -3.18277e-07 0.000319722)) ((-0.00103581 0.00103873 -0.0066732) (-3.09086e-05 0.000158797 1.27214e-07)))
0.01225	(((0.0156266 0.0156266 7.27005e-06) (-2.72513e-07 -2.71505e-07 0.000319148)) ((-0.000993254 0.000996162 -0.00625064) (-3.08556e-05 0.000158515 1.08505e-07)))
0.012275	(((0.0145583 0.0145583 7.17167e-06) (-2.24208e-07 -2.23199e-07 0.000318673)) ((-0.000950107 0.000952976 -0.00582333) (-3.08122e-05 0.000158281 8.91826e-08)))
0.0123	(((0.0134784 0.0134784 7.0107e-06) (-1.74421e-07 -1.73413e-07 0.000318297)) ((-0.000906374 0.000909178 -0.00539134) (-3.07785e-05 0.000158097 6.9268e-08)))
0.012325	(((0.0123868 0.0123868 6.79097e-06) (-1.23207e-07 -1.22199e-07 0.000318019)) ((-0.000862065 0.000864781 -0.00495473) (-3.07544e-05 0.000157962 4.87825e-08)))
0.01235	(((0.0112839 0.0112839 6.51723e-06) (-7.06243e-08 -6.96164e-08 0.000317841)) ((-0.00081719 0.000819797 -0.00451358) (-3.07399e-05 0.000157876 2.77495e-08)))
0.012375	(((0.0101699 0.0101699 6.19498e-06) (-1.67352e-08 -1.57278e-08 0.000317762)) ((-0.000771762 0.00077424 -0.00406796) (-3.07352e-05 0.00015784 6.19414e-09)))
0.0124	(((0.00904491 0.00904491 5.83041e-06) (3.83929e-08 3.93996e-08 0.000317782)) ((-0.000725794 0.000728126 -0.00361797) (-3.074e-05 0.000157853 -1.58567e-08)))
0.012425	(((0.00790929 0.00790929 5.43017e-06) (9.46882e-08 9.5694e-08 0.000317901)) ((-0.000679301 0.000681473 -0.00316372) (-3.07545e-05 0.000157915 -3.83744e-08)))
0.01245	(((0.00676333 0.00676333 5.00132e-06) (1.52074e-07 1.53079e-07 0.000318118)) ((-0.000632301 0.000634302 -0.00270533) (-3.07785e-05 0.000158026 -6.13283e-08)))
0.012475	(((0.00560737 0.00560737 4.55119e-06) (2.10471e-07 2.11474e-07 0.000318432)) ((-0.000584812 0.000586633 -0.00224295) (-3.0812e-05 0.000158185 -8.46863e-08)))
0.0125	(((0.0044418 0.0044418 4.08728e-06) (2.69792e-07 2.70794e-07 0.000318844)) ((-0.000536856 0.000538491 -0.00177672) (-3.0855e-05 0.000158392 -1.08414e-07)))
0.012525	(((0.00326702 0.00326702 3.61715e-06) (3.2995e-07 3.3095e-07 0.000319351)) ((-0.000488454 0.0004899 -0.00130681) (-3.09072e-05 0.000158647 -1.32476e-07)))
0.01255	(((0.00208347 0.00208348 3.1483e-06) (3.90848e-07 3.91847e-07 0.000319953)) ((-0.000439629 0.000440888 -0.00083339) (-3.09687e-05 0.00015895 -1.56835e-07)))
0.012575	(((0.000891633 0.000891636 2.68805e-06) (4.52391e-07 4.53388e-07 0.000320648)) ((-0.000390406 0.000391481 -0.000356655) (-3.10392e-05 0.000159298 -1.81451e-07)))
0.0126	(((-0.000308011 -0.000308008 2.24341e-06) (5.14478e-07 5.15472e-07 0.000321435)) ((-0.000340812 0.000341709 0.000123203) (-3.11186e-05 0.000159693 -2.06285e-07)))
0.012625	(((-0.00151495 -0.00151494 1.82098e-06) (5.77005e-07 5.77997e-07 0.000322313)) ((-0.000290872 0.0002916 0.000605977) (-3.12069e-05 0.000160132 -2.31294e-07)))
0.01265	(((-0.00272864 -0.00272864 1.42683e-06) (6.39867e-07 6.40857e-07 0.000323279)) ((-0.000240615 0.000241186 0.00109146) (-3.13037e-05 0.000160615 -2.56438e-07)))
0.012675	(((-0.00394855 -0.00394854 1.06642e-06) (7.0296e-07 7.03946e-07 0.000324333)) ((-0.000190069 0.000190496 0.00157942) (-3.1409e-05 0.000161142 -2.81673e-07)))
0.0127	(((-0.0051741 -0.0051741 7.4448e-07) (7.66175e-07 7.67159e-07 0.000325471)) ((-0.000139264 0.000139562 0.00206964) (-3.15225e-05 0.000161711 -3.06958e-07)))
0.012725	(((-0.00640472 -0.00640472 4.64974e-07) (8.29409e-07 8.30389e-07 0.000326693)) ((-8.82281e-05 8.8414e-05 0.00256189) (-3.16441e-05 0.000162321 -3.3225e-07)))
0.01275	(((-0.00763984 -0.00763983 2.31023e-07) (8.9256e-07 8.93537e-07 0.000327995)) ((-3.69916e-05 3.70838e-05 0.00305593) (-3.17735e-05 0.000162972 -3.57509e-07)))
0.012775	(((-0.00887886 -0.00887885 4.4917e-08) (9.55532e-07 9.56505e-07 0.000329376)) ((1.4416e-05 -1.43982e-05 0.00355154) (-3.19105e-05 0.000163661 -3.82696e-07)))
0.0128	(((-0.0101212 -0.0101212 -9.19031e-08) (1.01823e-06 1.0192e-06 0.000330833)) ((6.59648e-05 -6.60017e-05 0.00404848) (-3.20548e-05 0.000164388 -4.07773e-07)))
0.012825	(((-0.0113663 -0.0113663 -1.78829e-07) (1.08057e-06 1.08153e-06 0.000332364)) ((0.000117625 -0.000117697 0.0045465) (-3.22063e-05 0.000165152 -4.32706e-07)))
0.01285	(((-0.0126135 -0.0126135 -2.16043e-07) (1.14246e-06 1.14342e-06 0.000333967)) ((0.000169369 -0.000169456 0.0050454) (-3.23647e-05 0.000165952 -4.5746e-07)))
0.012875	(((-0.0138602 -0.0138602 -2.21545e-07) (1.20383e-06 1.20479e-06 0.000335639)) ((0.000221084 -0.000221172 0.00554407) (-3.25298e-05 0.000166785 -4.82008e-07)))
0.0129	(((-0.0151073 -0.0151073 -1.83342e-07) (1.26461e-06 1.26557e-06 0.000337377)) ((0.000272804 -0.000272877 0.00604293) (-3.27013e-05 0.000167652 -5.06318e-07)))
0.012925	(((-0.0163557 -0.0163557 -9.37569e-08) (1.32474e-06 1.32569e-06 0.000339179)) ((0.000324552 -0.00032459 0.00654228) (-3.28789e-05 0.00016855 -5.30366e-07)))
0.01295	(((-0.017605 -0.017605 4.57397e-08) (1.38416e-06 1.3851e-06 0.000341042)) ((0.000376311 -0.000376293 0.007042) (-3.30624e-05 0.000169479 -5.5413e-07)))
0.012975	(((-0.0188546 -0.0188546 2.30182e-07) (1.44282e-06 1.44376e-06 0.000342963)) ((0.000428051 -0.000427959 0.00754182) (-3.32516e-05 0.000170437 -5.77593e-07)))
0.013	(((-0.0201036 -0.0201036 4.53537e-07) (1.50069e-06 1.50162e-06 0.00034494)) ((0.000479735 -0.000479554 0.00804145) (-3.34461e-05 0.000171422 -6.00738e-07)))
0.013025	(((-0.0213514 -0.0213514 7.09215e-07) (1.55774e-06 1.55866e-06 0.00034697)) ((0.000531328 -0.000531045 0.00854055) (-3.36457e-05 0.000172434 -6.23554e-07)))
0.01305	(((-0.0225971 -0.0225971 9.90861e-07) (1.61394e-06 1.61486e-06 0.000349051)) ((0.000582797 -0.000582401 0.00903882) (-3.38502e-05 0.00017347 -6.46031e-07)))
0.013075	(((-0.0238401 -0.0238401 1.2931e-06) (1.66928e-06 1.67019e-06 0.000351179)) ((0.000634114 -0.000633597 0.00953604) (-3.40592e-05 0.000174531 -6.68164e-07)))
0.0131	(((-0.0250801 -0.0250801 1.61172e-06) (1.72375e-06 1.72466e-06 0.000353352)) ((0.000685261 -0.000684617 0.010032) (-3.42726e-05 0.000175614 -6.8995e-07)))
0.013125	(((-0.0263167 -0.0263167 1.94334e-06) (1.77735e-06 1.77825e-06 0.000355568)) ((0.000736224 -0.000735447 0.0105267) (-3.44901e-05 0.000176717 -7.11388e-07)))
0.01315	(((-0.0275499 -0.0275499 2.28495e-06) (1.83009e-06 1.83099e-06 0.000357824)) ((0.000786993 -0.000786079 0.01102) (-3.47114e-05 0.000177841 -7.3248e-07)))
0.013175	(((-0.0287794 -0.0287794 2.63349e-06) (1.88197e-06 1.88286e-06 0.000360116)) ((0.000837558 -0.000836505 0.0115118) (-3.49362e-05 0.000178983 -7.5323e-07)))
0.0132	(((-0.0300051 -0.0300051 2.98577e-06) (1.93301e-06 1.9339e-06 0.000362443)) ((0.000887911 -0.000886717 0.012002) (-3.51643e-05 0.000180141 -7.73644e-07)))
0.013225	(((-0.0312268 -0.0312268 3.33848e-06) (1.98323e-06 1.98411e-06 0.000364801)) ((0.000938041 -0.000936706 0.0124907) (-3.53955e-05 0.000181316 -7.93727e-07)))
0.01325	(((-0.0324441 -0.0324441 3.68839e-06) (2.03264e-06 2.03351e-06 0.000367189)) ((0.000987938 -0.000986462 0.0129776) (-3.56295e-05 0.000182505 -8.13488e-07)))
0.013275	(((-0.033657 -0.033657 4.03254e-06) (2.08126e-06 2.08213e-06 0.000369603)) ((0.00103759 -0.00103598 0.0134628) (-3.58661e-05 0.000183707 -8.32934e-07)))
0.0133	(((-0.0348652 -0.0348652 4.36834e-06) (2.12912e-06 2.12998e-06 0.000372042)) ((0.00108699 -0.00108525 0.0139461) (-3.61049e-05 0.000184922 -8.52072e-07)))
0.013325	(((-0.0360686 -0.0360686 4.69367e-06) (2.17622e-06 2.17707e-06 0.000374502)) ((0.00113614 -0.00113426 0.0144274) (-3.63459e-05 0.000186147 -8.70911e-07)))
0.01335	(((-0.0372671 -0.0372671 5.00683e-06) (2.22259e-06 2.22344e-06 0.000376982)) ((0.00118502 -0.00118302 0.0149068) (-3.65887e-05 0.000187381 -8.89455e-07)))
0.013375	(((-0.0384628 -0.0384628 5.32104e-06) (2.26824e-06 2.26907e-06 0.000379478)) ((0.00123372 -0.00123159 0.0153851) (-3.68331e-05 0.000188624 -9.0771e-07)))
0.0134	(((-0.0396541 -0.0396541 5.62339e-06) (2.31317e-06 2.314e-06 0.000381989)) ((0.00128218 -0.00127993 0.0158616) (-3.70789e-05 0.000189874 -9.25679e-07)))
0.013425	(((-0.0408396 -0.0408396 5.90453e-06) (2.3574e-06 2.35822e-06 0.000384512)) ((0.00133034 -0.00132798 0.0163359) (-3.73258e-05 0.000191131 -9.43365e-07)))
0.01345	(((-0.0420193 -0.0420193 6.16276e-06) (2.40091e-06 2.40172e-06 0.000387045)) ((0.0013782 -0.00137574 0.0168077) (-3.75737e-05 0.000192392 -9.60766e-07)))
0.013475	(((-0.0431933 -0.0431933 6.39908e-06) (2.4437e-06 2.44451e-06 0.000389586)) ((0.00142577 -0.00142321 0.0172773) (-3.78223e-05 0.000193657 -9.7788e-07)))
0.0135	(((-0.044362 -0.044362 6.6151e-06) (2.48575e-06 2.48655e-06 0.000392132)) ((0.00147306 -0.00147042 0.0177448) (-3.80715e-05 0.000194924 -9.94698e-07)))
0.013525	(((-0.0455256 -0.0455256 6.81266e-06) (2.52705e-06 2.52784e-06 0.000394682)) ((0.00152009 -0.00151737 0.0182102) (-3.83209e-05 0.000196194 -1.01121e-06)))
0.01355	(((-0.0466846 -0.0466846 6.99327e-06) (2.56756e-06 2.56834e-06 0.000397233)) ((0.00156687 -0.00156407 0.0186738) (-3.85704e-05 0.000197463 -1.02741e-06)))
0.013575	(((-0.0478392 -0.0478392 7.15753e-06) (2.60724e-06 2.60801e-06 0.000399783)) ((0.00161341 -0.00161055 0.0191357) (-3.88199e-05 0.000198733 -1.04328e-06)))
0.0136	(((-0.0489896 -0.0489896 7.30509e-06) (2.64604e-06 2.64681e-06 0.00040233)) ((0.00165972 -0.0016568 0.0195958) (-3.9069e-05 0.000200001 -1.0588e-06)))
0.013625	(((-0.0501357 -0.0501357 7.43499e-06) (2.68391e-06 2.68467e-06 0.000404872)) ((0.0017058 -0.00170282 0.0200543) (-3.93175e-05 0.000201266 -1.07394e-06)))
0.01365	(((-0.0512774 -0.0512774 7.54612e-06) (2.72079e-06 2.72154e-06 0.000407407)) ((0.00175164 -0.00174862 0.0205109) (-3.95654e-05 0.000202528 -1.08869e-06)))
0.013675	(((-0.0524147 -0.0524147 7.63757e-06) (2.7566e-06 2.75735e-06 0.000409933)) ((0.00179725 -0.00179419 0.0209659) (-3.98124e-05 0.000203785 -1.10301e-06)))
0.0137	(((-0.0535476 -0.0535476 7.70873e-06) (2.79127e-06 2.79201e-06 0.000412448)) ((0.00184262 -0.00183954 0.0214191) (-4.00582e-05 0.000205037 -1.11688e-06)))
