Time outerCorrector residual
0.009475 4 3.22037e-05
0.009475 5 1.68111e-05
0.009475 6 8.79948e-06
0.009475 7 4.61622e-06
0.009475 8 2.42648e-06
0.009475 9 1.27792e-06
0.009475 10 6.74361e-07
0.0095 1 0.000232913
0.0095 2 0.000119733
0.0095 3 6.19841e-05
0.0095 4 3.22411e-05
0.0095 5 1.68285e-05
0.0095 6 8.80751e-06
0.0095 7 4.61987e-06
0.0095 8 2.42812e-06
0.0095 9 1.27865e-06
0.0095 10 6.74677e-07
0.009525 1 0.000233226
0.009525 2 0.000119888
0.009525 3 6.20586e-05
0.009525 4 3.22761e-05
0.009525 5 1.68447e-05
0.009525 6 8.8149e-06
0.009525 7 4.62321e-06
0.009525 8 2.4296e-06
0.009525 9 1.27929e-06
0.009525 10 6.74953e-07
0.00955 1 0.000233523
0.00955 2 0.000120034
0.00955 3 6.21278e-05
0.00955 4 3.23082e-05
0.00955 5 1.68594e-05
0.00955 6 8.82154e-06
0.00955 7 4.62615e-06
0.00955 8 2.43089e-06
0.00955 9 1.27984e-06
0.00955 10 6.7518e-07
0.009575 1 0.000233803
0.009575 2 0.00012017
0.009575 3 6.21915e-05
0.009575 4 3.23375e-05
0.009575 5 1.68726e-05
0.009575 6 8.82741e-06
0.009575 7 4.62871e-06
0.009575 8 2.43198e-06
0.009575 9 1.28029e-06
0.009575 10 6.75358e-07
0.0096 1 0.000234065
0.0096 2 0.000120295
0.0096 3 6.22492e-05
0.0096 4 3.23635e-05
0.0096 5 1.68842e-05
0.0096 6 8.83243e-06
0.0096 7 4.63084e-06
0.0096 8 2.43285e-06
0.0096 9 1.28063e-06
0.0096 10 6.75481e-07
0.009625 1 0.000234309
0.009625 2 0.000120409
0.009625 3 6.23006e-05
0.009625 4 3.23862e-05
0.009625 5 1.6894e-05
0.009625 6 8.83655e-06
0.009625 7 4.63248e-06
0.009625 8 2.43344e-06
0.009625 9 1.28081e-06
0.009625 10 6.75524e-07
0.00965 1 0.000234534
0.00965 2 0.00012051
0.00965 3 6.2345e-05
0.00965 4 3.24052e-05
0.00965 5 1.69019e-05
0.00965 6 8.83966e-06
0.00965 7 4.63364e-06
0.00965 8 2.43382e-06
0.00965 9 1.28091e-06
0.00965 10 6.75525e-07
0.009675 1 0.000234737
0.009675 2 0.000120598
0.009675 3 6.23822e-05
0.009675 4 3.24204e-05
0.009675 5 1.69078e-05
0.009675 6 8.84178e-06
0.009675 7 4.63429e-06
0.009675 8 2.43394e-06
0.009675 9 1.28087e-06
0.009675 10 6.75461e-07
0.0097 1 0.000234919
0.0097 2 0.000120673
0.0097 3 6.2412e-05
0.0097 4 3.24317e-05
0.0097 5 1.69117e-05
0.0097 6 8.84289e-06
0.0097 7 4.63443e-06
0.0097 8 2.43381e-06
0.0097 9 1.28071e-06
0.0097 10 6.75335e-07
0.009725 1 0.000235077
0.009725 2 0.000120733
0.009725 3 6.24341e-05
0.009725 4 3.2439e-05
0.009725 5 1.69135e-05
0.009725 6 8.84293e-06
0.009725 7 4.63402e-06
0.009725 8 2.43341e-06
0.009725 9 1.28041e-06
0.009725 10 6.75141e-07
0.00975 1 0.000235208
0.00975 2 0.000120779
0.00975 3 6.2448e-05
0.00975 4 3.2442e-05
0.00975 5 1.69131e-05
0.00975 6 8.84185e-06
0.00975 7 4.63306e-06
0.00975 8 2.43272e-06
0.00975 9 1.27997e-06
0.00975 10 6.74877e-07
0.009775 1 0.000235312
0.009775 2 0.000120808
0.009775 3 6.24533e-05
0.009775 4 3.24405e-05
0.009775 5 1.69105e-05
0.009775 6 8.83962e-06
0.009775 7 4.63151e-06
0.009775 8 2.43174e-06
0.009775 9 1.27939e-06
0.009775 10 6.74542e-07
0.0098 1 0.000235384
0.0098 2 0.00012082
0.0098 3 6.24498e-05
0.0098 4 3.24345e-05
0.0098 5 1.69055e-05
0.0098 6 8.83621e-06
0.0098 7 4.62937e-06
0.0098 8 2.43047e-06
0.0098 9 1.27866e-06
0.0098 10 6.74134e-07
0.009825 1 0.000235423
0.009825 2 0.000120814
0.009825 3 6.24367e-05
0.009825 4 3.24236e-05
0.009825 5 1.6898e-05
0.009825 6 8.83154e-06
0.009825 7 4.62659e-06
0.009825 8 2.42887e-06
0.009825 9 1.27776e-06
0.009825 10 6.73647e-07
0.00985 1 0.000235426
0.00985 2 0.00012079
0.00985 3 6.24143e-05
0.00985 4 3.2408e-05
0.00985 5 1.68883e-05
0.00985 6 8.82572e-06
0.00985 7 4.62325e-06
0.00985 8 2.427e-06
0.00985 9 1.27674e-06
0.00985 10 6.73096e-07
0.009875 1 0.000235391
0.009875 2 0.000120746
0.009875 3 6.23825e-05
0.009875 4 3.23877e-05
0.009875 5 1.68761e-05
0.009875 6 8.81871e-06
0.009875 7 4.61932e-06
0.009875 8 2.42484e-06
0.009875 9 1.27557e-06
0.009875 10 6.72476e-07
0.0099 1 0.000235316
0.0099 2 0.000120683
0.0099 3 6.2341e-05
0.0099 4 3.23626e-05
0.0099 5 1.68616e-05
0.0099 6 8.81053e-06
0.0099 7 4.6148e-06
0.0099 8 2.42239e-06
0.0099 9 1.27426e-06
0.0099 10 6.71788e-07
0.009925 1 0.000235199
0.009925 2 0.000120601
0.009925 3 6.229e-05
0.009925 4 3.23328e-05
0.009925 5 1.68447e-05
0.009925 6 8.80118e-06
0.009925 7 4.60971e-06
0.009925 8 2.41971e-06
0.009925 9 1.27301e-06
0.009925 10 6.7137e-07
0.00995 1 0.000235039
0.00995 2 0.000120498
0.00995 3 6.22293e-05
0.00995 4 3.22982e-05
0.00995 5 1.68255e-05
0.00995 6 8.79069e-06
0.00995 7 4.60407e-06
0.00995 8 2.41672e-06
0.00995 9 1.27144e-06
0.00995 10 6.70557e-07
0.009975 1 0.000234837
0.009975 2 0.000120376
0.009975 3 6.21592e-05
0.009975 4 3.22591e-05
0.009975 5 1.68041e-05
0.009975 6 8.77911e-06
0.009975 7 4.59788e-06
0.009975 8 2.41345e-06
0.009975 9 1.26974e-06
0.009975 10 6.69612e-07
0.01 1 0.000234591
0.01 2 0.000120234
0.01 3 6.20797e-05
0.01 4 3.22155e-05
0.01 5 1.67804e-05
0.01 6 8.76645e-06
0.01 7 4.59118e-06
0.01 8 2.40995e-06
0.01 9 1.26793e-06
0.01 10 6.68687e-07
0.010025 1 0.000234301
0.010025 2 0.000120073
0.010025 3 6.19915e-05
0.010025 4 3.21677e-05
0.010025 5 1.67548e-05
0.010025 6 8.75288e-06
0.010025 7 4.58406e-06
0.010025 8 2.40625e-06
0.010025 9 1.26603e-06
0.010025 10 6.67726e-07
0.01005 1 0.000233971
0.01005 2 0.000119894
0.01005 3 6.1895e-05
0.01005 4 3.21161e-05
0.01005 5 1.67274e-05
0.01005 6 8.73842e-06
0.01005 7 4.57652e-06
0.01005 8 2.40236e-06
0.01005 9 1.26405e-06
0.01005 10 6.66729e-07
0.010075 1 0.000233601
0.010075 2 0.000119698
0.010075 3 6.17909e-05
0.010075 4 3.20608e-05
0.010075 5 1.66982e-05
0.010075 6 8.72319e-06
0.010075 7 4.56863e-06
0.010075 8 2.39832e-06
0.010075 9 1.262e-06
0.010075 10 6.65705e-07
0.0101 1 0.000233195
0.0101 2 0.000119486
0.0101 3 6.16798e-05
0.0101 4 3.20023e-05
0.0101 5 1.66676e-05
0.0101 6 8.70728e-06
0.0101 7 4.56044e-06
0.0101 8 2.39415e-06
0.0101 9 1.2599e-06
0.0101 10 6.64663e-07
0.010125 1 0.000232757
0.010125 2 0.000119261
0.010125 3 6.15624e-05
0.010125 4 3.1941e-05
0.010125 5 1.66357e-05
0.010125 6 8.6908e-06
0.010125 7 4.552e-06
0.010125 8 2.38988e-06
0.010125 9 1.25777e-06
0.010125 10 6.63613e-07
0.01015 1 0.00023229
0.01015 2 0.000119024
0.01015 3 6.14397e-05
0.01015 4 3.18773e-05
0.01015 5 1.66028e-05
0.01015 6 8.67388e-06
0.01015 7 4.54338e-06
0.01015 8 2.38552e-06
0.01015 9 1.25559e-06
0.01015 10 6.62549e-07
0.010175 1 0.000231798
0.010175 2 0.000118775
0.010175 3 6.13121e-05
0.010175 4 3.18115e-05
0.010175 5 1.65689e-05
0.010175 6 8.65657e-06
0.010175 7 4.53463e-06
0.010175 8 2.38114e-06
0.010175 9 1.25344e-06
0.010175 10 6.61507e-07
0.0102 1 0.000231287
0.0102 2 0.00011852
0.0102 3 6.11816e-05
0.0102 4 3.17445e-05
0.0102 5 1.65346e-05
0.0102 6 8.63919e-06
0.0102 7 4.52591e-06
0.0102 8 2.37682e-06
0.0102 9 1.25133e-06
0.0102 10 6.605e-07
0.010225 1 0.000230764
0.010225 2 0.000118259
0.010225 3 6.10489e-05
0.010225 4 3.16768e-05
0.010225 5 1.65002e-05
0.010225 6 8.62181e-06
0.010225 7 4.51725e-06
0.010225 8 2.37257e-06
0.010225 9 1.24928e-06
0.010225 10 6.59532e-07
0.01025 1 0.000230232
0.01025 2 0.000117995
0.01025 3 6.09152e-05
0.01025 4 3.16088e-05
0.01025 5 1.64658e-05
0.01025 6 8.60461e-06
0.01025 7 4.50874e-06
0.01025 8 2.36843e-06
0.01025 9 1.24731e-06
0.01025 10 6.58616e-07
0.010275 1 0.0002297
0.010275 2 0.00011773
0.010275 3 6.07818e-05
0.010275 4 3.15413e-05
0.010275 5 1.64319e-05
0.010275 6 8.58774e-06
0.010275 7 4.50048e-06
0.010275 8 2.36446e-06
0.010275 9 1.24544e-06
0.010275 10 6.57764e-07
0.0103 1 0.000229172
0.0103 2 0.000117468
0.0103 3 6.06498e-05
0.0103 4 3.14749e-05
0.0103 5 1.63987e-05
0.0103 6 8.57138e-06
0.0103 7 4.49255e-06
0.0103 8 2.36069e-06
0.0103 9 1.2437e-06
0.0103 10 6.56992e-07
0.010325 1 0.000228655
0.010325 2 0.000117211
0.010325 3 6.05206e-05
0.010325 4 3.14101e-05
0.010325 5 1.63666e-05
0.010325 6 8.5557e-06
0.010325 7 4.48504e-06
0.010325 8 2.35719e-06
0.010325 9 1.24212e-06
0.010325 10 6.56311e-07
0.01035 1 0.000228154
0.01035 2 0.000116961
0.01035 3 6.03951e-05
0.01035 4 3.13476e-05
0.01035 5 1.63358e-05
0.01035 6 8.54082e-06
0.01035 7 4.47801e-06
0.01035 8 2.35397e-06
0.01035 9 1.24071e-06
0.01035 10 6.5573e-07
0.010375 1 0.000227675
0.010375 2 0.000116721
0.010375 3 6.02752e-05
0.010375 4 3.12882e-05
0.010375 5 1.63069e-05
0.010375 6 8.52707e-06
0.010375 7 4.47165e-06
0.010375 8 2.35114e-06
0.010375 9 1.23952e-06
0.010375 10 6.55279e-07
0.0104 1 0.000227224
0.0104 2 0.000116495
0.0104 3 6.0162e-05
0.0104 4 3.12326e-05
0.0104 5 1.62802e-05
0.0104 6 8.51455e-06
0.0104 7 4.466e-06
0.0104 8 2.34872e-06
0.0104 9 1.23856e-06
0.0104 10 6.54961e-07
0.010425 1 0.000226807
0.010425 2 0.000116283
0.010425 3 6.00567e-05
0.010425 4 3.11814e-05
0.010425 5 1.62559e-05
0.010425 6 8.50346e-06
0.010425 7 4.46117e-06
0.010425 8 2.34676e-06
0.010425 9 1.23787e-06
0.010425 10 6.54791e-07
0.01045 1 0.000226426
0.01045 2 0.000116089
0.01045 3 5.99606e-05
0.01045 4 3.11351e-05
0.01045 5 1.62345e-05
0.01045 6 8.49397e-06
0.01045 7 4.45724e-06
0.01045 8 2.34531e-06
0.01045 9 1.23747e-06
0.01045 10 6.54781e-07
0.010475 1 0.000226088
0.010475 2 0.000115915
0.010475 3 5.98748e-05
0.010475 4 3.10946e-05
0.010475 5 1.62162e-05
0.010475 6 8.48626e-06
0.010475 7 4.45431e-06
0.010475 8 2.34443e-06
0.010475 9 1.23738e-06
0.010475 10 6.54947e-07
0.0105 1 0.000225794
0.0105 2 0.000115763
0.0105 3 5.98001e-05
0.0105 4 3.106e-05
0.0105 5 1.62013e-05
0.0105 6 8.48041e-06
0.0105 7 4.45243e-06
0.0105 8 2.34413e-06
0.0105 9 1.23761e-06
0.0105 10 6.5529e-07
0.010525 1 0.000225548
0.010525 2 0.000115634
0.010525 3 5.97379e-05
0.010525 4 3.10324e-05
0.010525 5 1.61902e-05
0.010525 6 8.47673e-06
0.010525 7 4.45175e-06
0.010525 8 2.3445e-06
0.010525 9 1.23822e-06
0.010525 10 6.5584e-07
0.01055 1 0.000225353
0.01055 2 0.00011553
0.01055 3 5.96894e-05
0.01055 4 3.10122e-05
0.01055 5 1.61833e-05
0.01055 6 8.47534e-06
0.01055 7 4.45234e-06
0.01055 8 2.34556e-06
0.01055 9 1.23921e-06
0.01055 10 6.56601e-07
0.010575 1 0.000225212
0.010575 2 0.000115454
0.010575 3 5.96553e-05
0.010575 4 3.1e-05
0.010575 5 1.61807e-05
0.010575 6 8.47637e-06
0.010575 7 4.45427e-06
0.010575 8 2.34736e-06
0.010575 9 1.2406e-06
0.010575 10 6.5758e-07
0.0106 1 0.000225125
0.0106 2 0.000115406
0.0106 3 5.96365e-05
0.0106 4 3.09962e-05
0.0106 5 1.61828e-05
0.0106 6 8.47996e-06
0.0106 7 4.4576e-06
0.0106 8 2.34993e-06
0.0106 9 1.24241e-06
0.0106 10 6.58788e-07
0.010625 1 0.000225095
0.010625 2 0.000115387
0.010625 3 5.96339e-05
0.010625 4 3.10013e-05
0.010625 5 1.61898e-05
0.010625 6 8.48624e-06
0.010625 7 4.46241e-06
0.010625 8 2.35331e-06
0.010625 9 1.24465e-06
0.010625 10 6.60234e-07
0.01065 1 0.000225121
0.01065 2 0.000115399
0.01065 3 5.9648e-05
0.01065 4 3.10157e-05
0.01065 5 1.62019e-05
0.01065 6 8.49534e-06
0.01065 7 4.46875e-06
0.01065 8 2.35752e-06
0.01065 9 1.24736e-06
0.01065 10 6.61927e-07
0.010675 1 0.000225203
0.010675 2 0.000115442
0.010675 3 5.96794e-05
0.010675 4 3.10395e-05
0.010675 5 1.62193e-05
0.010675 6 8.50731e-06
0.010675 7 4.47666e-06
0.010675 8 2.36258e-06
0.010675 9 1.25052e-06
0.010675 10 6.63867e-07
0.0107 1 0.000225343
0.0107 2 0.000115517
0.0107 3 5.97291e-05
0.0107 4 3.10737e-05
0.0107 5 1.62423e-05
0.0107 6 8.52239e-06
0.0107 7 4.48627e-06
0.0107 8 2.36857e-06
0.0107 9 1.25418e-06
0.0107 10 6.66076e-07
0.010725 1 0.00022554
0.010725 2 0.000115625
0.010725 3 5.97975e-05
0.010725 4 3.11183e-05
0.010725 5 1.62711e-05
0.010725 6 8.54061e-06
0.010725 7 4.49758e-06
0.010725 8 2.37547e-06
0.010725 9 1.25834e-06
0.010725 10 6.68553e-07
0.01075 1 0.000225793
0.01075 2 0.000115767
0.01075 3 5.98852e-05
0.01075 4 3.11736e-05
0.01075 5 1.63058e-05
0.01075 6 8.56205e-06
0.01075 7 4.51063e-06
0.01075 8 2.38331e-06
0.01075 9 1.263e-06
0.01075 10 6.71298e-07
0.010775 1 0.000226102
0.010775 2 0.000115943
0.010775 3 5.99925e-05
0.010775 4 3.124e-05
0.010775 5 1.63465e-05
0.010775 6 8.58678e-06
0.010775 7 4.52546e-06
0.010775 8 2.39211e-06
0.010775 9 1.26817e-06
0.010775 10 6.74319e-07
0.0108 1 0.000226466
0.0108 2 0.000116154
0.0108 3 6.01197e-05
0.0108 4 3.13175e-05
0.0108 5 1.63934e-05
0.0108 6 8.61486e-06
0.0108 7 4.5421e-06
0.0108 8 2.40188e-06
0.0108 9 1.27387e-06
0.0108 10 6.77617e-07
0.010825 1 0.000226886
0.010825 2 0.000116399
0.010825 3 6.02671e-05
0.010825 4 3.14063e-05
0.010825 5 1.64465e-05
0.010825 6 8.6463e-06
0.010825 7 4.56054e-06
0.010825 8 2.41262e-06
0.010825 9 1.28008e-06
0.010825 10 6.81191e-07
0.01085 1 0.00022736
0.01085 2 0.000116679
0.01085 3 6.04356e-05
0.01085 4 3.1507e-05
0.01085 5 1.65062e-05
0.01085 6 8.68128e-06
0.01085 7 4.58089e-06
0.01085 8 2.42438e-06
0.01085 9 1.28684e-06
0.01085 10 6.85057e-07
0.010875 1 0.00022789
0.010875 2 0.000116996
0.010875 3 6.06252e-05
0.010875 4 3.16196e-05
0.010875 5 1.65723e-05
0.010875 6 8.71975e-06
0.010875 7 4.60312e-06
0.010875 8 2.43714e-06
0.010875 9 1.29413e-06
0.010875 10 6.89206e-07
0.0109 1 0.000228474
0.0109 2 0.000117349
0.0109 3 6.08363e-05
0.0109 4 3.17441e-05
0.0109 5 1.66449e-05
0.0109 6 8.76176e-06
0.0109 7 4.62724e-06
0.0109 8 2.45091e-06
0.0109 9 1.30196e-06
0.0109 10 6.93642e-07
0.010925 1 0.000229115
0.010925 2 0.000117739
0.010925 3 6.1069e-05
0.010925 4 3.18807e-05
0.010925 5 1.67242e-05
0.010925 6 8.80733e-06
0.010925 7 4.65327e-06
0.010925 8 2.46569e-06
0.010925 9 1.31032e-06
0.010925 10 6.98362e-07
0.01095 1 0.000229813
0.01095 2 0.000118166
0.01095 3 6.13235e-05
0.01095 4 3.20294e-05
0.01095 5 1.68099e-05
0.01095 6 8.85638e-06
0.01095 7 4.68114e-06
0.01095 8 2.48146e-06
0.01095 9 1.31921e-06
0.01095 10 7.03359e-07
0.010975 1 0.00023057
0.010975 2 0.000118632
0.010975 3 6.16006e-05
0.010975 4 3.21906e-05
0.010975 5 1.69025e-05
0.010975 6 8.90907e-06
0.010975 7 4.71098e-06
0.010975 8 2.4983e-06
0.010975 9 1.32868e-06
0.010975 10 7.08748e-07
0.011 1 0.000231388
0.011 2 0.000119138
0.011 3 6.19003e-05
0.011 4 3.23642e-05
0.011 5 1.70018e-05
0.011 6 8.96536e-06
0.011 7 4.74271e-06
0.011 8 2.51612e-06
0.011 9 1.33866e-06
0.011 10 7.1432e-07
0.011025 1 0.000232271
0.011025 2 0.000119684
0.011025 3 6.22231e-05
0.011025 4 3.25505e-05
0.011025 5 1.71078e-05
0.011025 6 9.02525e-06
0.011025 7 4.77636e-06
0.011025 8 2.53495e-06
0.011025 9 1.34917e-06
0.011025 10 7.20176e-07
0.01105 1 0.000233222
0.01105 2 0.000120272
0.01105 3 6.25692e-05
0.01105 4 3.27494e-05
0.01105 5 1.72206e-05
0.01105 6 9.08873e-06
0.01105 7 4.8119e-06
0.01105 8 2.55478e-06
0.01105 9 1.36021e-06
0.01105 10 7.26312e-07
0.011075 1 0.000234244
0.011075 2 0.000120902
0.011075 3 6.29386e-05
0.011075 4 3.29608e-05
0.011075 5 1.73401e-05
0.011075 6 9.15573e-06
0.011075 7 4.84931e-06
0.011075 8 2.5756e-06
0.011075 9 1.37177e-06
0.011075 10 7.32722e-07
0.0111 1 0.000235343
0.0111 2 0.000121576
0.0111 3 6.33319e-05
0.0111 4 3.3185e-05
0.0111 5 1.74663e-05
0.0111 6 9.22632e-06
0.0111 7 4.88861e-06
0.0111 8 2.59742e-06
0.0111 9 1.38385e-06
0.0111 10 7.39411e-07
0.011125 1 0.000236524
0.011125 2 0.000122295
0.011125 3 6.37496e-05
0.011125 4 3.3422e-05
0.011125 5 1.75993e-05
0.011125 6 9.30049e-06
0.011125 7 4.9298e-06
0.011125 8 2.62023e-06
0.011125 9 1.39647e-06
0.011125 10 7.46377e-07
0.01115 1 0.000237791
0.01115 2 0.000123061
0.01115 3 6.41919e-05
0.01115 4 3.3672e-05
0.01115 5 1.77391e-05
0.01115 6 9.37822e-06
0.01115 7 4.97287e-06
0.01115 8 2.64403e-06
0.01115 9 1.4096e-06
0.01115 10 7.53617e-07
0.011175 1 0.000239151
0.011175 2 0.000123876
0.011175 3 6.46592e-05
0.011175 4 3.3935e-05
0.011175 5 1.78857e-05
0.011175 6 9.45952e-06
0.011175 7 5.01781e-06
0.011175 8 2.66882e-06
0.011175 9 1.42325e-06
0.011175 10 7.61131e-07
0.0112 1 0.000240609
0.0112 2 0.000124739
0.0112 3 6.51516e-05
0.0112 4 3.42109e-05
0.0112 5 1.8039e-05
0.0112 6 9.54434e-06
0.0112 7 5.0646e-06
0.0112 8 2.69458e-06
0.0112 9 1.43742e-06
0.0112 10 7.68916e-07
0.011225 1 0.00024217
0.011225 2 0.000125653
0.011225 3 6.56693e-05
0.011225 4 3.44998e-05
0.011225 5 1.81991e-05
0.011225 6 9.63264e-06
0.011225 7 5.11321e-06
0.011225 8 2.7213e-06
0.011225 9 1.45209e-06
0.011225 10 7.76964e-07
0.01125 1 0.00024384
0.01125 2 0.00012662
0.01125 3 6.6213e-05
0.01125 4 3.48019e-05
0.01125 5 1.83659e-05
0.01125 6 9.72454e-06
0.01125 7 5.16371e-06
0.01125 8 2.74901e-06
0.01125 9 1.46728e-06
0.01125 10 7.8529e-07
0.011275 1 0.000245624
0.011275 2 0.000127639
0.011275 3 6.67828e-05
0.011275 4 3.51172e-05
0.011275 5 1.85396e-05
0.011275 6 9.81999e-06
0.011275 7 5.21608e-06
0.011275 8 2.7777e-06
0.011275 9 1.48299e-06
0.011275 10 7.93887e-07
0.0113 1 0.000247526
0.0113 2 0.000128713
0.0113 3 6.73789e-05
0.0113 4 3.54457e-05
0.0113 5 1.87202e-05
0.0113 6 9.91898e-06
0.0113 7 5.2703e-06
0.0113 8 2.80737e-06
0.0113 9 1.49913e-06
0.0113 10 8.02466e-07
0.011325 1 0.000249549
0.011325 2 0.000129842
0.011325 3 6.80015e-05
0.011325 4 3.57876e-05
0.011325 5 1.89075e-05
0.011325 6 1.00215e-05
0.011325 7 5.32637e-06
0.011325 8 2.83793e-06
0.011325 9 1.51568e-06
0.011325 10 8.11433e-07
0.01135 1 0.000251697
0.01135 2 0.000131027
0.01135 3 6.86507e-05
0.01135 4 3.61428e-05
0.01135 5 1.91017e-05
0.01135 6 1.01276e-05
0.01135 7 5.38431e-06
0.01135 8 2.86955e-06
0.01135 9 1.53293e-06
0.01135 10 8.20837e-07
0.011375 1 0.00025397
0.011375 2 0.000132267
0.011375 3 6.93269e-05
0.011375 4 3.65115e-05
0.011375 5 1.93028e-05
0.011375 6 1.02374e-05
0.011375 7 5.44416e-06
0.011375 8 2.90218e-06
0.011375 9 1.5507e-06
0.011375 10 8.30519e-07
0.0114 1 0.000256371
0.0114 2 0.000133564
0.0114 3 7.00301e-05
0.0114 4 3.68938e-05
0.0114 5 1.95109e-05
0.0114 6 1.03507e-05
0.0114 7 5.5059e-06
0.0114 8 2.9358e-06
0.0114 9 1.569e-06
0.0114 10 8.40478e-07
0.011425 1 0.000258898
0.011425 2 0.000134917
0.011425 3 7.07603e-05
0.011425 4 3.72896e-05
0.011425 5 1.9726e-05
0.011425 6 1.04677e-05
0.011425 7 5.56955e-06
0.011425 8 2.97041e-06
0.011425 9 1.58782e-06
0.011425 10 8.50713e-07
0.01145 1 0.000261551
0.01145 2 0.000136327
0.01145 3 7.15177e-05
0.01145 4 3.76992e-05
0.01145 5 1.99482e-05
0.01145 6 1.05884e-05
0.01145 7 5.63516e-06
0.01145 8 3.00607e-06
0.01145 9 1.6072e-06
0.01145 10 8.61236e-07
0.011475 1 0.000264328
0.011475 2 0.000137793
0.011475 3 7.23025e-05
0.011475 4 3.81227e-05
0.011475 5 2.01776e-05
0.011475 6 1.07129e-05
0.011475 7 5.70275e-06
0.011475 8 3.04276e-06
0.011475 9 1.62711e-06
0.011475 10 8.7205e-07
0.0115 1 0.000267225
0.0115 2 0.000139314
0.0115 3 7.31146e-05
0.0115 4 3.85601e-05
0.0115 5 2.04143e-05
0.0115 6 1.08412e-05
0.0115 7 5.77232e-06
0.0115 8 3.0805e-06
0.0115 9 1.64758e-06
0.0115 10 8.83151e-07
0.011525 1 0.00027024
0.011525 2 0.00014089
0.011525 3 7.3954e-05
0.011525 4 3.90116e-05
0.011525 5 2.06583e-05
0.011525 6 1.09733e-05
0.011525 7 5.84393e-06
0.011525 8 3.11931e-06
0.011525 9 1.66862e-06
0.011525 10 8.94552e-07
0.01155 1 0.000273366
0.01155 2 0.000142519
0.01155 3 7.48207e-05
0.01155 4 3.94772e-05
0.01155 5 2.09097e-05
0.01155 6 1.11094e-05
0.01155 7 5.91757e-06
0.01155 8 3.15915e-06
0.01155 9 1.69017e-06
0.01155 10 9.06227e-07
0.011575 1 0.000276599
0.011575 2 0.000144202
0.011575 3 7.57148e-05
0.011575 4 3.99572e-05
0.011575 5 2.11686e-05
0.011575 6 1.12494e-05
0.011575 7 5.99333e-06
0.011575 8 3.20015e-06
0.011575 9 1.71236e-06
0.011575 10 9.18235e-07
0.0116 1 0.000279934
0.0116 2 0.000145937
0.0116 3 7.66362e-05
0.0116 4 4.04516e-05
0.0116 5 2.14352e-05
0.0116 6 1.13934e-05
0.0116 7 6.07123e-06
0.0116 8 3.24227e-06
0.0116 9 1.73514e-06
0.0116 10 9.30555e-07
0.011625 1 0.000283365
0.011625 2 0.000147723
0.011625 3 7.75851e-05
0.011625 4 4.09607e-05
0.011625 5 2.17096e-05
0.011625 6 1.15416e-05
0.011625 7 6.15128e-06
0.011625 8 3.28553e-06
0.011625 9 1.75852e-06
0.011625 10 9.43189e-07
0.01165 1 0.000286886
0.01165 2 0.00014956
0.01165 3 7.85615e-05
0.01165 4 4.14846e-05
0.01165 5 2.19919e-05
0.01165 6 1.1694e-05
0.01165 7 6.23355e-06
0.01165 8 3.32996e-06
0.01165 9 1.78251e-06
0.01165 10 9.56149e-07
0.011675 1 0.000290494
0.011675 2 0.000151447
0.011675 3 7.95656e-05
0.011675 4 4.20235e-05
0.011675 5 2.22822e-05
0.011675 6 1.18506e-05
0.011675 7 6.31807e-06
0.011675 8 3.37558e-06
0.011675 9 1.80713e-06
0.011675 10 9.69436e-07
0.0117 1 0.000294182
0.0117 2 0.000153383
0.0117 3 8.05975e-05
0.0117 4 4.25776e-05
0.0117 5 2.25806e-05
0.0117 6 1.20115e-05
0.0117 7 6.40487e-06
0.0117 8 3.42239e-06
0.0117 9 1.83237e-06
0.0117 10 9.83054e-07
0.011725 1 0.000297947
0.011725 2 0.000155367
0.011725 3 8.16575e-05
0.011725 4 4.31471e-05
0.011725 5 2.28873e-05
0.011725 6 1.21768e-05
0.011725 7 6.494e-06
0.011725 8 3.47043e-06
0.011725 9 1.85826e-06
0.011725 10 9.97011e-07
0.01175 1 0.000301787
0.01175 2 0.000157401
0.01175 3 8.27458e-05
0.01175 4 4.37322e-05
0.01175 5 2.32025e-05
0.01175 6 1.23466e-05
0.01175 7 6.58548e-06
0.01175 8 3.51971e-06
0.01175 9 1.88481e-06
0.01175 10 1.01123e-06
0.01175 11 5.4354e-07
0.011775 1 0.000305889
0.011775 2 0.000159588
0.011775 3 8.39202e-05
0.011775 4 4.43644e-05
0.011775 5 2.35431e-05
0.011775 6 1.25302e-05
0.011775 7 6.68437e-06
0.011775 8 3.57296e-06
0.011775 9 1.91342e-06
0.011775 10 1.0265e-06
0.011775 11 5.51702e-07
0.0118 1 0.000309594
0.0118 2 0.000161569
0.0118 3 8.49849e-05
0.0118 4 4.49375e-05
0.0118 5 2.38517e-05
0.0118 6 1.26963e-05
0.0118 7 6.77373e-06
0.0118 8 3.62096e-06
0.0118 9 1.93909e-06
0.0118 10 1.04024e-06
0.0118 11 5.59092e-07
0.011825 1 0.000313284
0.011825 2 0.000163553
0.011825 3 8.60531e-05
0.011825 4 4.55128e-05
0.011825 5 2.41613e-05
0.011825 6 1.28628e-05
0.011825 7 6.86325e-06
0.011825 8 3.66906e-06
0.011825 9 1.96493e-06
0.011825 10 1.05412e-06
0.011825 11 5.6655e-07
0.01185 1 0.000317106
0.01185 2 0.00016562
0.01185 3 8.71686e-05
0.01185 4 4.61139e-05
0.01185 5 2.44848e-05
0.01185 6 1.30367e-05
0.01185 7 6.95671e-06
0.01185 8 3.71924e-06
0.01185 9 1.99187e-06
